Quarter,Country,Industry,Value,Variable
2003.25,European Union,Construction,111.56,GVA
2003.5,European Union,Construction,112.187,GVA
2003.75,European Union,Construction,112.144,GVA
2004.0,European Union,Construction,112.65,GVA
2004.25,European Union,Construction,112.764,GVA
2004.5,European Union,Construction,113.109,GVA
2004.75,European Union,Construction,113.154,GVA
2005.0,European Union,Construction,112.777,GVA
2005.25,European Union,Construction,114.505,GVA
2005.5,European Union,Construction,115.711,GVA
2005.75,European Union,Construction,116.419,GVA
2006.0,European Union,Construction,116.917,GVA
2006.25,European Union,Construction,119.18,GVA
2006.5,European Union,Construction,121.064,GVA
2006.75,European Union,Construction,123.467,GVA
2007.0,European Union,Construction,123.607,GVA
2007.25,European Union,Construction,123.211,GVA
2007.5,European Union,Construction,123.099,GVA
2007.75,European Union,Construction,121.734,GVA
2008.0,European Union,Construction,124.941,GVA
2008.25,European Union,Construction,122.06,GVA
2008.5,European Union,Construction,120.413,GVA
2008.75,European Union,Construction,118.001,GVA
2009.0,European Union,Construction,117.452,GVA
2009.25,European Union,Construction,115.292,GVA
2009.5,European Union,Construction,113.113,GVA
2009.75,European Union,Construction,110.733,GVA
2010.0,European Union,Construction,107.345,GVA
2010.25,European Union,Construction,108.399,GVA
2010.5,European Union,Construction,107.314,GVA
2010.75,European Union,Construction,105.817,GVA
2011.0,European Union,Construction,106.744,GVA
2011.25,European Union,Construction,105.642,GVA
2011.5,European Union,Construction,104.471,GVA
2011.75,European Union,Construction,103.754,GVA
2012.0,European Union,Construction,101.136,GVA
2012.25,European Union,Construction,100.503,GVA
2012.5,European Union,Construction,99.083,GVA
2012.75,European Union,Construction,97.922,GVA
2013.0,European Union,Construction,95.847,GVA
2013.25,European Union,Construction,96.627,GVA
2013.5,European Union,Construction,97.54,GVA
2013.75,European Union,Construction,97.523,GVA
2014.0,European Union,Construction,96.932,GVA
2014.25,European Union,Construction,95.852,GVA
2014.5,European Union,Construction,96.071,GVA
2014.75,European Union,Construction,96.485,GVA
2015.0,European Union,Construction,96.965,GVA
2015.25,European Union,Construction,97.113,GVA
2015.5,European Union,Construction,97.521,GVA
2015.75,European Union,Construction,98.504,GVA
2016.0,European Union,Construction,98.266,GVA
2016.25,European Union,Construction,97.993,GVA
2016.5,European Union,Construction,98.363,GVA
2016.75,European Union,Construction,99.112,GVA
2017.0,European Union,Construction,99.414,GVA
2017.25,European Union,Construction,100.552,GVA
2017.5,European Union,Construction,101.562,GVA
2017.75,European Union,Construction,102.278,GVA
2018.0,European Union,Construction,102.068,GVA
2018.25,European Union,Construction,102.971,GVA
2018.5,European Union,Construction,103.881,GVA
2018.75,European Union,Construction,105.491,GVA
2019.0,European Union,Construction,105.086,GVA
2019.25,European Union,Construction,104.781,GVA
2019.5,European Union,Construction,105.797,GVA
2019.75,European Union,Construction,104.789,GVA
2020.0,European Union,Construction,102.9,GVA
2020.25,European Union,Construction,92.375,GVA
2020.5,European Union,Construction,100.897,GVA
2020.75,European Union,Construction,103.828,GVA
2021.0,European Union,Construction,101.38,GVA
2021.25,European Union,Construction,103.994,GVA
2021.5,European Union,Construction,103.848,GVA
2021.75,European Union,Construction,105.164,GVA
2022.0,European Union,Construction,105.089,GVA
2022.25,European Union,Construction,104.426,GVA
2022.5,European Union,Construction,103.621,GVA
2022.75,European Union,Construction,103.593,GVA
2023.0,European Union,Construction,107.003,GVA
2023.25,European Union,Construction,106.129,GVA
2023.5,European Union,Construction,105.518,GVA
2023.75,European Union,Construction,105.366,GVA
2024.0,European Union,Construction,105.025,GVA
2024.25,European Union,Construction,104.383,GVA
2024.5,European Union,Construction,103.938,GVA
2024.75,European Union,Construction,103.918,GVA
1997.0,France,Construction,96.689,GVA
1997.25,France,Construction,96.28,GVA
1997.5,France,Construction,95.573,GVA
1997.75,France,Construction,95.798,GVA
1998.0,France,Construction,95.644,GVA
1998.25,France,Construction,95.619,GVA
1998.5,France,Construction,95.662,GVA
1998.75,France,Construction,96.646,GVA
1999.0,France,Construction,97.48,GVA
1999.25,France,Construction,98.125,GVA
1999.5,France,Construction,101.094,GVA
1999.75,France,Construction,101.153,GVA
2000.0,France,Construction,103.668,GVA
2000.25,France,Construction,105.292,GVA
2000.5,France,Construction,106.548,GVA
2000.75,France,Construction,106.81,GVA
2001.0,France,Construction,109.611,GVA
2001.25,France,Construction,109.678,GVA
2001.5,France,Construction,109.801,GVA
2001.75,France,Construction,110.933,GVA
2002.0,France,Construction,109.787,GVA
2002.25,France,Construction,109.9,GVA
2002.5,France,Construction,109.212,GVA
2002.75,France,Construction,109.72,GVA
2003.0,France,Construction,109.473,GVA
2003.25,France,Construction,109.026,GVA
2003.5,France,Construction,110.626,GVA
2003.75,France,Construction,110.083,GVA
2004.0,France,Construction,110.694,GVA
2004.25,France,Construction,111.306,GVA
2004.5,France,Construction,111.513,GVA
2004.75,France,Construction,112.344,GVA
2005.0,France,Construction,112.688,GVA
2005.25,France,Construction,113.813,GVA
2005.5,France,Construction,115.884,GVA
2005.75,France,Construction,116.299,GVA
2006.0,France,Construction,116.967,GVA
2006.25,France,Construction,118.996,GVA
2006.5,France,Construction,119.989,GVA
2006.75,France,Construction,121.642,GVA
2007.0,France,Construction,124.609,GVA
2007.25,France,Construction,125.695,GVA
2007.5,France,Construction,125.73,GVA
2007.75,France,Construction,125.409,GVA
2008.0,France,Construction,127.334,GVA
2008.25,France,Construction,125.316,GVA
2008.5,France,Construction,124.024,GVA
2008.75,France,Construction,122.939,GVA
2009.0,France,Construction,120.392,GVA
2009.25,France,Construction,118.317,GVA
2009.5,France,Construction,116.453,GVA
2009.75,France,Construction,115.673,GVA
2010.0,France,Construction,113.508,GVA
2010.25,France,Construction,113.425,GVA
2010.5,France,Construction,114.696,GVA
2010.75,France,Construction,114.324,GVA
2011.0,France,Construction,113.351,GVA
2011.25,France,Construction,113.449,GVA
2011.5,France,Construction,112.53,GVA
2011.75,France,Construction,111.823,GVA
2012.0,France,Construction,107.735,GVA
2012.25,France,Construction,107.058,GVA
2012.5,France,Construction,106.98,GVA
2012.75,France,Construction,106.461,GVA
2013.0,France,Construction,106.851,GVA
2013.25,France,Construction,107.821,GVA
2013.5,France,Construction,108.815,GVA
2013.75,France,Construction,109.593,GVA
2014.0,France,Construction,106.578,GVA
2014.25,France,Construction,105.72,GVA
2014.5,France,Construction,105.914,GVA
2014.75,France,Construction,104.884,GVA
2015.0,France,Construction,105.717,GVA
2015.25,France,Construction,104.738,GVA
2015.5,France,Construction,104.689,GVA
2015.75,France,Construction,105.419,GVA
2016.0,France,Construction,104.528,GVA
2016.25,France,Construction,102.456,GVA
2016.5,France,Construction,102.331,GVA
2016.75,France,Construction,103.88,GVA
2017.0,France,Construction,104.931,GVA
2017.25,France,Construction,105.66,GVA
2017.5,France,Construction,106.461,GVA
2017.75,France,Construction,106.535,GVA
2018.0,France,Construction,105.296,GVA
2018.25,France,Construction,104.87,GVA
2018.5,France,Construction,106.034,GVA
2018.75,France,Construction,107.766,GVA
2019.0,France,Construction,108.877,GVA
2019.25,France,Construction,108.547,GVA
2019.5,France,Construction,110.144,GVA
2019.75,France,Construction,108.805,GVA
2020.0,France,Construction,102.665,GVA
2020.25,France,Construction,86.554,GVA
2020.5,France,Construction,103.137,GVA
2020.75,France,Construction,107.644,GVA
2021.0,France,Construction,106.171,GVA
2021.25,France,Construction,107.264,GVA
2021.5,France,Construction,105.082,GVA
2021.75,France,Construction,104.09,GVA
2022.0,France,Construction,103.602,GVA
2022.25,France,Construction,101.993,GVA
2022.5,France,Construction,101.465,GVA
2022.75,France,Construction,103.017,GVA
2023.0,France,Construction,104.411,GVA
2023.25,France,Construction,105.334,GVA
2023.5,France,Construction,105.052,GVA
2023.75,France,Construction,104.32,GVA
2024.0,France,Construction,102.707,GVA
2024.25,France,Construction,102.011,GVA
2024.5,France,Construction,101.839,GVA
2024.75,France,Construction,101.009,GVA
1997.0,Ireland,Construction,80.873,GVA
1997.25,Ireland,Construction,85.468,GVA
1997.5,Ireland,Construction,87.874,GVA
1997.75,Ireland,Construction,88.151,GVA
1998.0,Ireland,Construction,86.217,GVA
1998.25,Ireland,Construction,88.957,GVA
1998.5,Ireland,Construction,95.536,GVA
1998.75,Ireland,Construction,99.882,GVA
1999.0,Ireland,Construction,102.499,GVA
1999.25,Ireland,Construction,102.018,GVA
1999.5,Ireland,Construction,104.917,GVA
1999.75,Ireland,Construction,103.98,GVA
2000.0,Ireland,Construction,108.796,GVA
2000.25,Ireland,Construction,112.304,GVA
2000.5,Ireland,Construction,110.729,GVA
2000.75,Ireland,Construction,109.036,GVA
2001.0,Ireland,Construction,110.62,GVA
2001.25,Ireland,Construction,114.11,GVA
2001.5,Ireland,Construction,114.207,GVA
2001.75,Ireland,Construction,115.867,GVA
2002.0,Ireland,Construction,114.91,GVA
2002.25,Ireland,Construction,113.965,GVA
2002.5,Ireland,Construction,117.069,GVA
2002.75,Ireland,Construction,117.449,GVA
2003.0,Ireland,Construction,117.218,GVA
2003.25,Ireland,Construction,117.99,GVA
2003.5,Ireland,Construction,126.364,GVA
2003.75,Ireland,Construction,131.424,GVA
2004.0,Ireland,Construction,132.576,GVA
2004.25,Ireland,Construction,136.289,GVA
2004.5,Ireland,Construction,133.948,GVA
2004.75,Ireland,Construction,140.254,GVA
2005.0,Ireland,Construction,142.113,GVA
2005.25,Ireland,Construction,150.88,GVA
2005.5,Ireland,Construction,152.705,GVA
2005.75,Ireland,Construction,154.667,GVA
2006.0,Ireland,Construction,158.097,GVA
2006.25,Ireland,Construction,154.474,GVA
2006.5,Ireland,Construction,158.595,GVA
2006.75,Ireland,Construction,156.786,GVA
2007.0,Ireland,Construction,164.109,GVA
2007.25,Ireland,Construction,157.127,GVA
2007.5,Ireland,Construction,154.818,GVA
2007.75,Ireland,Construction,157.064,GVA
2008.0,Ireland,Construction,161.698,GVA
2008.25,Ireland,Construction,154.409,GVA
2008.5,Ireland,Construction,146.833,GVA
2008.75,Ireland,Construction,132.802,GVA
2009.0,Ireland,Construction,122.932,GVA
2009.25,Ireland,Construction,113.605,GVA
2009.5,Ireland,Construction,102.36,GVA
2009.75,Ireland,Construction,93.769,GVA
2010.0,Ireland,Construction,84.672,GVA
2010.25,Ireland,Construction,84.59,GVA
2010.5,Ireland,Construction,78.873,GVA
2010.75,Ireland,Construction,71.235,GVA
2011.0,Ireland,Construction,91.131,GVA
2011.25,Ireland,Construction,86.627,GVA
2011.5,Ireland,Construction,83.502,GVA
2011.75,Ireland,Construction,78.391,GVA
2012.0,Ireland,Construction,68.779,GVA
2012.25,Ireland,Construction,66.662,GVA
2012.5,Ireland,Construction,65.229,GVA
2012.75,Ireland,Construction,68.964,GVA
2013.0,Ireland,Construction,74.564,GVA
2013.25,Ireland,Construction,77.167,GVA
2013.5,Ireland,Construction,81.674,GVA
2013.75,Ireland,Construction,84.376,GVA
2014.0,Ireland,Construction,83.265,GVA
2014.25,Ireland,Construction,83.961,GVA
2014.5,Ireland,Construction,83.763,GVA
2014.75,Ireland,Construction,80.215,GVA
2015.0,Ireland,Construction,85.079,GVA
2015.25,Ireland,Construction,86.7,GVA
2015.5,Ireland,Construction,84.979,GVA
2015.75,Ireland,Construction,87.83,GVA
2016.0,Ireland,Construction,82.775,GVA
2016.25,Ireland,Construction,92.204,GVA
2016.5,Ireland,Construction,96.066,GVA
2016.75,Ireland,Construction,94.939,GVA
2017.0,Ireland,Construction,96.426,GVA
2017.25,Ireland,Construction,96.298,GVA
2017.5,Ireland,Construction,99.72,GVA
2017.75,Ireland,Construction,106.999,GVA
2018.0,Ireland,Construction,108.295,GVA
2018.25,Ireland,Construction,109.633,GVA
2018.5,Ireland,Construction,109.171,GVA
2018.75,Ireland,Construction,107.879,GVA
2019.0,Ireland,Construction,111.176,GVA
2019.25,Ireland,Construction,108.877,GVA
2019.5,Ireland,Construction,119.674,GVA
2019.75,Ireland,Construction,115.895,GVA
2020.0,Ireland,Construction,113.77,GVA
2020.25,Ireland,Construction,73.314,GVA
2020.5,Ireland,Construction,100.896,GVA
2020.75,Ireland,Construction,112.02,GVA
2021.0,Ireland,Construction,92.524,GVA
2021.25,Ireland,Construction,107.063,GVA
2021.5,Ireland,Construction,109.664,GVA
2021.75,Ireland,Construction,123.669,GVA
2022.0,Ireland,Construction,110.408,GVA
2022.25,Ireland,Construction,114.731,GVA
2022.5,Ireland,Construction,113.972,GVA
2022.75,Ireland,Construction,110.518,GVA
2023.0,Ireland,Construction,113.989,GVA
2023.25,Ireland,Construction,109.054,GVA
2023.5,Ireland,Construction,105.918,GVA
2023.75,Ireland,Construction,107.545,GVA
2024.0,Ireland,Construction,106.281,GVA
2024.25,Ireland,Construction,107.106,GVA
2024.5,Ireland,Construction,110.194,GVA
2024.75,Ireland,Construction,105.237,GVA
1997.0,Italy,Construction,135.155,GVA
1997.25,Italy,Construction,133.74,GVA
1997.5,Italy,Construction,133.906,GVA
1997.75,Italy,Construction,139.034,GVA
1998.0,Italy,Construction,134.334,GVA
1998.25,Italy,Construction,133.716,GVA
1998.5,Italy,Construction,132.66,GVA
1998.75,Italy,Construction,133.061,GVA
1999.0,Italy,Construction,133.897,GVA
1999.25,Italy,Construction,133.659,GVA
1999.5,Italy,Construction,133.469,GVA
1999.75,Italy,Construction,134.88,GVA
2000.0,Italy,Construction,137.601,GVA
2000.25,Italy,Construction,139.314,GVA
2000.5,Italy,Construction,141.721,GVA
2000.75,Italy,Construction,141.05,GVA
2001.0,Italy,Construction,144.573,GVA
2001.25,Italy,Construction,147.648,GVA
2001.5,Italy,Construction,146.717,GVA
2001.75,Italy,Construction,148.596,GVA
2002.0,Italy,Construction,149.722,GVA
2002.25,Italy,Construction,146.623,GVA
2002.5,Italy,Construction,151.762,GVA
2002.75,Italy,Construction,155.834,GVA
2003.0,Italy,Construction,156.005,GVA
2003.25,Italy,Construction,156.988,GVA
2003.5,Italy,Construction,153.753,GVA
2003.75,Italy,Construction,155.823,GVA
2004.0,Italy,Construction,157.435,GVA
2004.25,Italy,Construction,158.824,GVA
2004.5,Italy,Construction,158.321,GVA
2004.75,Italy,Construction,158.995,GVA
2005.0,Italy,Construction,159.65,GVA
2005.25,Italy,Construction,161.401,GVA
2005.5,Italy,Construction,163.965,GVA
2005.75,Italy,Construction,164.24,GVA
2006.0,Italy,Construction,163.699,GVA
2006.25,Italy,Construction,164.777,GVA
2006.5,Italy,Construction,164.82,GVA
2006.75,Italy,Construction,170.082,GVA
2007.0,Italy,Construction,167.186,GVA
2007.25,Italy,Construction,165.817,GVA
2007.5,Italy,Construction,164.028,GVA
2007.75,Italy,Construction,161.339,GVA
2008.0,Italy,Construction,165.351,GVA
2008.25,Italy,Construction,161.356,GVA
2008.5,Italy,Construction,160.223,GVA
2008.75,Italy,Construction,152.044,GVA
2009.0,Italy,Construction,149.433,GVA
2009.25,Italy,Construction,148.956,GVA
2009.5,Italy,Construction,143.972,GVA
2009.75,Italy,Construction,141.233,GVA
2010.0,Italy,Construction,138.246,GVA
2010.25,Italy,Construction,138.223,GVA
2010.5,Italy,Construction,136.952,GVA
2010.75,Italy,Construction,135.556,GVA
2011.0,Italy,Construction,135.113,GVA
2011.25,Italy,Construction,133.892,GVA
2011.5,Italy,Construction,131.949,GVA
2011.75,Italy,Construction,130.315,GVA
2012.0,Italy,Construction,123.086,GVA
2012.25,Italy,Construction,122.868,GVA
2012.5,Italy,Construction,120.826,GVA
2012.75,Italy,Construction,117.953,GVA
2013.0,Italy,Construction,114.272,GVA
2013.25,Italy,Construction,113.882,GVA
2013.5,Italy,Construction,113.05,GVA
2013.75,Italy,Construction,109.081,GVA
2014.0,Italy,Construction,106.142,GVA
2014.25,Italy,Construction,104.351,GVA
2014.5,Italy,Construction,102.536,GVA
2014.75,Italy,Construction,101.42,GVA
2015.0,Italy,Construction,100.733,GVA
2015.25,Italy,Construction,100.927,GVA
2015.5,Italy,Construction,100.461,GVA
2015.75,Italy,Construction,101.656,GVA
2016.0,Italy,Construction,101.581,GVA
2016.25,Italy,Construction,101.609,GVA
2016.5,Italy,Construction,102.093,GVA
2016.75,Italy,Construction,102.251,GVA
2017.0,Italy,Construction,102.308,GVA
2017.25,Italy,Construction,102.934,GVA
2017.5,Italy,Construction,103.128,GVA
2017.75,Italy,Construction,104.304,GVA
2018.0,Italy,Construction,102.095,GVA
2018.25,Italy,Construction,103.392,GVA
2018.5,Italy,Construction,104.445,GVA
2018.75,Italy,Construction,105.397,GVA
2019.0,Italy,Construction,106.674,GVA
2019.25,Italy,Construction,107.723,GVA
2019.5,Italy,Construction,106.917,GVA
2019.75,Italy,Construction,106.107,GVA
2020.0,Italy,Construction,99.322,GVA
2020.25,Italy,Construction,84.971,GVA
2020.5,Italy,Construction,107.554,GVA
2020.75,Italy,Construction,108.153,GVA
2021.0,Italy,Construction,111.167,GVA
2021.25,Italy,Construction,118.196,GVA
2021.5,Italy,Construction,125.547,GVA
2021.75,Italy,Construction,132.306,GVA
2022.0,Italy,Construction,140.329,GVA
2022.25,Italy,Construction,144.288,GVA
2022.5,Italy,Construction,143.68,GVA
2022.75,Italy,Construction,142.867,GVA
2023.0,Italy,Construction,153.993,GVA
2023.25,Italy,Construction,152.364,GVA
2023.5,Italy,Construction,152.589,GVA
2023.75,Italy,Construction,153.769,GVA
2024.0,Italy,Construction,154.286,GVA
2024.25,Italy,Construction,153.092,GVA
2024.5,Italy,Construction,153.111,GVA
2024.75,Italy,Construction,154.917,GVA
1997.0,Netherlands,Construction,70.529,GVA
1997.25,Netherlands,Construction,77.881,GVA
1997.5,Netherlands,Construction,78.706,GVA
1997.75,Netherlands,Construction,78.95,GVA
1998.0,Netherlands,Construction,78.917,GVA
1998.25,Netherlands,Construction,78.951,GVA
1998.5,Netherlands,Construction,80.247,GVA
1998.75,Netherlands,Construction,78.231,GVA
1999.0,Netherlands,Construction,83.144,GVA
1999.25,Netherlands,Construction,84.886,GVA
1999.5,Netherlands,Construction,85.471,GVA
1999.75,Netherlands,Construction,86.108,GVA
2000.0,Netherlands,Construction,86.226,GVA
2000.25,Netherlands,Construction,87.828,GVA
2000.5,Netherlands,Construction,85.609,GVA
2000.75,Netherlands,Construction,87.829,GVA
2001.0,Netherlands,Construction,88.392,GVA
2001.25,Netherlands,Construction,87.458,GVA
2001.5,Netherlands,Construction,88.273,GVA
2001.75,Netherlands,Construction,89.505,GVA
2002.0,Netherlands,Construction,89.068,GVA
2002.25,Netherlands,Construction,85.469,GVA
2002.5,Netherlands,Construction,87.842,GVA
2002.75,Netherlands,Construction,84.427,GVA
2003.0,Netherlands,Construction,83.112,GVA
2003.25,Netherlands,Construction,83.842,GVA
2003.5,Netherlands,Construction,83.129,GVA
2003.75,Netherlands,Construction,81.353,GVA
2004.0,Netherlands,Construction,81.873,GVA
2004.25,Netherlands,Construction,79.67,GVA
2004.5,Netherlands,Construction,80.184,GVA
2004.75,Netherlands,Construction,81.66,GVA
2005.0,Netherlands,Construction,82.308,GVA
2005.25,Netherlands,Construction,84.781,GVA
2005.5,Netherlands,Construction,84.854,GVA
2005.75,Netherlands,Construction,86.245,GVA
2006.0,Netherlands,Construction,84.688,GVA
2006.25,Netherlands,Construction,86.296,GVA
2006.5,Netherlands,Construction,88.731,GVA
2006.75,Netherlands,Construction,90.545,GVA
2007.0,Netherlands,Construction,93.2,GVA
2007.25,Netherlands,Construction,93.073,GVA
2007.5,Netherlands,Construction,93.671,GVA
2007.75,Netherlands,Construction,94.237,GVA
2008.0,Netherlands,Construction,97.294,GVA
2008.25,Netherlands,Construction,97.885,GVA
2008.5,Netherlands,Construction,96.19,GVA
2008.75,Netherlands,Construction,95.822,GVA
2009.0,Netherlands,Construction,99.645,GVA
2009.25,Netherlands,Construction,94.235,GVA
2009.5,Netherlands,Construction,90.295,GVA
2009.75,Netherlands,Construction,85.829,GVA
2010.0,Netherlands,Construction,81.824,GVA
2010.25,Netherlands,Construction,83.629,GVA
2010.5,Netherlands,Construction,81.387,GVA
2010.75,Netherlands,Construction,79.098,GVA
